t,state,x,y,z,qw,qx,qy,qz,vx,vy,vz,fx,fy,fz
21.295,SCANNING,-3.985,-4.001,1.498,0.0427,0.0,0.0001,0.9991,0.001,0.011,-0.096,0.0,0.0,0.0
21.395,SCANNING,-3.985,-3.999,1.489,-0.0322,0.0,0.0001,0.9995,-0.001,0.011,-0.078,0.0,0.0,0.0
21.495,SCANNING,-3.985,-3.998,1.483,-0.107,0.0,0.0001,0.9943,-0.002,0.011,-0.05,0.0,0.0,0.0
21.595,SCANNING,-3.986,-3.997,1.479,-0.1812,0.0,0.0001,0.9834,-0.004,0.011,-0.018,0.0,0.0,0.0
21.695,SCANNING,-3.986,-3.996,1.479,-0.2544,0.0001,0.0002,0.9671,-0.006,0.01,0.015,0.0,0.0,0.0
21.795,SCANNING,-3.987,-3.995,1.482,-0.3262,0.0001,0.0002,0.9453,-0.007,0.009,0.043,0.0,0.0,0.0
21.895,SCANNING,-3.987,-3.994,1.488,-0.3961,0.0001,0.0002,0.9182,-0.008,0.008,0.061,0.0,0.0,0.0
21.995,SCANNING,-3.988,-3.994,1.494,-0.4638,0.0001,0.0003,0.886,-0.009,0.006,0.069,0.0,0.0,0.0
22.095,SCANNING,-3.989,-3.993,1.501,-0.5289,0.0002,0.0003,0.8487,-0.01,0.005,0.067,0.0,0.0,0.0
22.195,SCANNING,-3.99,-3.993,1.507,-0.591,0.0002,0.0003,0.8067,-0.011,0.003,0.054,0.0,0.0,0.0
22.295,SCANNING,-3.991,-3.993,1.512,-0.6497,0.0003,0.0003,0.7602,-0.011,0.002,0.035,0.0,0.0,0.0
22.395,SCANNING,-3.992,-3.992,1.514,-0.7049,0.0003,0.0002,0.7093,-0.011,0.0,0.012,0.0,0.0,0.0
22.495,SCANNING,-3.994,-3.993,1.514,-0.756,0.0003,0.0002,0.6545,-0.011,-0.002,-0.01,0.0,0.0,0.0
22.595,SCANNING,-3.995,-3.993,1.512,-0.803,0.0003,0.0002,0.596,-0.011,-0.003,-0.029,0.0,0.0,0.0
22.695,SCANNING,-3.996,-3.993,1.509,-0.8454,0.0003,0.0001,0.5342,-0.01,-0.005,-0.042,0.0,0.0,0.0
22.795,SCANNING,-3.997,-3.994,1.504,-0.883,0.0003,0.0001,0.4693,-0.009,-0.006,-0.048,0.0,0.0,0.0
22.895,SCANNING,-3.998,-3.994,1.499,-0.9157,0.0003,0.0001,0.4019,-0.008,-0.008,-0.046,0.0,0.0,0.0
22.995,SCANNING,-3.998,-3.995,1.495,-0.9432,0.0002,0.0,0.3321,-0.007,-0.009,-0.038,0.0,0.0,0.0
23.095,SCANNING,-3.999,-3.996,1.492,-0.9655,0.0002,0.0,0.2605,-0.006,-0.01,-0.024,0.0,0.0,0.0
23.195,SCANNING,-3.999,-3.997,1.49,-0.9823,0.0002,0.0,0.1874,-0.004,-0.01,-0.009,0.0,0.0,0.0
23.295,SCANNING,-4.0,-3.998,1.49,-0.9936,0.0001,0.0,0.1133,-0.003,-0.011,0.007,0.0,0.0,0.0
23.395,SCANNING,-4.0,-3.999,1.492,-0.9993,0.0001,0.0,0.0385,-0.001,-0.011,0.02,0.0,0.0,0.0
23.495,HOVER,-4.0,-4.0,1.497,-0.9999,0.0001,0.0,-0.0134,0.0,0.0,0.121,0.0,0.0,0.0
23.595,HOVER,-4.0,-4.0,1.509,-0.9999,0.0001,0.0,-0.0121,0.0,0.0,0.116,0.0,0.0,0.0
23.695,HOVER,-4.0,-4.0,1.52,-0.9999,0.0001,0.0,-0.011,0.0,0.0,0.101,0.0,0.0,0.0
23.795,HOVER,-4.0,-4.0,1.529,-1.0,0.0,0.0,-0.0099,-0.0,0.0,0.082,0.0,0.0,0.0
23.895,HOVER,-4.0,-4.0,1.536,-1.0,0.0,0.0,-0.009,-0.0,0.0,0.064,0.0,0.0,0.0
23.995,HOVER,-4.0,-4.0,1.542,-1.0,0.0,0.0,-0.0082,-0.0,0.0,0.048,0.0,0.0,0.0
24.095,HOVER,-4.0,-4.0,1.546,-1.0,0.0,0.0,-0.0074,-0.0,0.0,0.035,0.0,0.0,0.0
24.195,HOVER,-4.0,-4.0,1.549,-1.0,0.0,0.0,-0.0067,-0.0,0.0,0.024,0.0,0.0,0.0
24.295,HOVER,-4.0,-4.0,1.551,-1.0,0.0,0.0,-0.0061,-0.0,0.0,0.016,0.0,0.0,0.0
24.395,HOVER,-4.0,-4.0,1.552,-1.0,0.0,0.0,-0.0055,-0.0,0.0,0.009,0.0,0.0,0.0
24.495,HOVER,-4.0,-4.0,1.553,-1.0,0.0,0.0,-0.005,-0.0,0.0,0.005,0.0,0.0,0.0
24.595,HOVER,-4.0,-4.0,1.553,-1.0,0.0,0.0,-0.0045,-0.0,0.0,0.001,0.0,0.0,0.0
24.695,HOVER,-4.0,-4.0,1.553,-1.0,0.0,0.0,-0.0041,-0.0,0.0,-0.002,0.0,0.0,0.0
24.795,HOVER,-4.0,-4.0,1.553,-1.0,0.0,0.0,-0.0037,-0.0,0.0,-0.004,0.0,0.0,0.0
24.895,HOVER,-4.0,-4.0,1.552,-1.0,0.0,0.0,-0.0034,-0.0,0.0,-0.005,0.0,0.0,0.0
24.995,HOVER,-4.0,-4.0,1.552,-1.0,0.0,0.0,-0.0031,-0.0,0.0,-0.006,0.0,0.0,0.0
25.095,HOVER,-4.0,-4.0,1.551,-1.0,0.0,0.0,-0.0028,-0.0,0.0,-0.007,0.0,0.0,0.0
25.195,HOVER,-4.0,-4.0,1.55,-1.0,0.0,0.0,-0.0025,-0.0,0.0,-0.007,0.0,0.0,0.0
25.295,HOVER,-4.0,-4.0,1.55,-1.0,0.0,0.0,-0.0023,-0.0,0.0,-0.008,0.0,0.0,0.0
25.395,HOVER,-4.0,-4.0,1.549,-1.0,0.0,0.0,-0.0021,-0.0,0.0,-0.008,0.0,0.0,0.0
25.495,HOVER,-4.0,-4.0,1.548,-1.0,0.0,0.0,-0.0019,-0.0,0.0,-0.008,0.0,0.0,0.0
25.595,HOVER,-4.0,-4.0,1.547,-1.0,0.0,0.0,-0.0017,-0.0,0.0,-0.008,0.0,0.0,0.0
25.695,HOVER,-4.0,-4.0,1.547,-1.0,0.0,0.0,-0.0015,-0.0,0.0,-0.008,0.0,0.0,0.0
25.795,HOVER,-4.0,-4.0,1.546,-1.0,0.0,0.0,-0.0014,-0.0,0.0,-0.008,0.0,0.0,0.0
25.895,HOVER,-4.0,-4.0,1.545,-1.0,0.0,0.0,-0.0013,-0.0,0.0,-0.008,0.0,0.0,0.0
25.995,HOVER,-4.0,-4.0,1.544,-1.0,0.0,0.0,-0.0012,-0.0,0.0,-0.008,0.0,0.0,0.0
26.095,HOVER,-4.0,-4.0,1.543,-1.0,0.0,0.0,-0.001,-0.0,0.0,-0.008,0.0,0.0,0.0
26.195,HOVER,-4.0,-4.0,1.543,-1.0,0.0,0.0,-0.0009,-0.0,0.0,-0.007,0.0,0.0,0.0
26.295,HOVER,-4.0,-4.0,1.542,-1.0,0.0,0.0,-0.0009,-0.0,0.0,-0.007,0.0,0.0,0.0
26.395,HOVER,-4.0,-4.0,1.541,-1.0,0.0,0.0,-0.0008,-0.0,0.0,-0.007,0.0,0.0,0.0
26.495,HOVER,-4.0,-4.0,1.541,-1.0,0.0,0.0,-0.0007,-0.0,0.0,-0.007,0.0,0.0,0.0
26.595,HOVER,-4.0,-4.0,1.54,-1.0,0.0,0.0,-0.0006,-0.0,0.0,-0.007,0.0,0.0,0.0
26.695,HOVER,-4.0,-4.0,1.539,-1.0,0.0,0.0,-0.0006,-0.0,0.0,-0.007,0.0,0.0,0.0
26.795,HOVER,-4.0,-4.0,1.538,-1.0,0.0,0.0,-0.0005,-0.0,0.0,-0.007,0.0,0.0,0.0
26.895,HOVER,-4.0,-4.0,1.538,-1.0,0.0,0.0,-0.0005,-0.0,0.0,-0.007,0.0,0.0,0.0
26.995,HOVER,-4.0,-4.0,1.537,-1.0,0.0,0.0,-0.0004,-0.0,0.0,-0.007,0.0,0.0,0.0
27.095,HOVER,-4.0,-4.0,1.536,-1.0,0.0,0.0,-0.0004,-0.0,0.0,-0.006,0.0,0.0,0.0
27.195,HOVER,-4.0,-4.0,1.536,-1.0,0.0,0.0,-0.0004,-0.0,0.0,-0.006,0.0,0.0,0.0
27.295,HOVER,-4.0,-4.0,1.535,-1.0,0.0,0.0,-0.0003,-0.0,0.0,-0.006,0.0,0.0,0.0
27.395,HOVER,-4.0,-4.0,1.535,-1.0,0.0,0.0,-0.0003,-0.0,0.0,-0.006,0.0,0.0,0.0
27.495,HOVER,-4.0,-4.0,1.534,-1.0,0.0,0.0,-0.0003,-0.0,0.0,-0.006,0.0,0.0,0.0
27.595,HOVER,-4.0,-4.0,1.533,-1.0,0.0,0.0,-0.0002,-0.0,0.0,-0.006,0.0,0.0,0.0
27.695,HOVER,-4.0,-4.0,1.533,-1.0,0.0,0.0,-0.0002,-0.0,0.0,-0.006,0.0,0.0,0.0
27.795,HOVER,-4.0,-4.0,1.532,-1.0,0.0,0.0,-0.0002,-0.0,0.0,-0.006,0.0,0.0,0.0
27.895,HOVER,-4.0,-4.0,1.532,-1.0,0.0,0.0,-0.0002,-0.0,0.0,-0.006,0.0,0.0,0.0
27.995,HOVER,-4.0,-4.0,1.531,-1.0,0.0,0.0,-0.0002,-0.0,0.0,-0.005,0.0,0.0,0.0
28.095,HOVER,-4.0,-4.0,1.531,-1.0,0.0,0.0,-0.0001,-0.0,0.0,-0.005,0.0,0.0,0.0
28.195,HOVER,-4.0,-4.0,1.53,-1.0,0.0,0.0,-0.0001,-0.0,0.0,-0.005,0.0,0.0,0.0
28.295,HOVER,-4.0,-4.0,1.53,-1.0,0.0,0.0,-0.0001,-0.0,0.0,-0.005,0.0,0.0,0.0
28.395,HOVER,-4.0,-4.0,1.529,-1.0,0.0,0.0,-0.0001,-0.0,0.0,-0.005,0.0,0.0,0.0
28.495,HOVER,-4.0,-4.0,1.529,-1.0,0.0,0.0,-0.0001,-0.0,0.0,-0.005,0.0,0.0,0.0
28.595,HOVER,-4.0,-4.0,1.528,-1.0,0.0,0.0,-0.0001,-0.0,0.0,-0.005,0.0,0.0,0.0
28.695,HOVER,-4.0,-4.0,1.528,-1.0,0.0,0.0,-0.0001,-0.0,0.0,-0.005,0.0,0.0,0.0
28.795,HOVER,-4.0,-4.0,1.527,-1.0,0.0,0.0,-0.0001,-0.0,0.0,-0.005,0.0,0.0,0.0
28.895,HOVER,-4.0,-4.0,1.527,-1.0,0.0,0.0,-0.0001,-0.0,0.0,-0.005,0.0,0.0,0.0
28.995,HOVER,-4.0,-4.0,1.526,-1.0,0.0,0.0,-0.0001,-0.0,0.0,-0.005,0.0,0.0,0.0
29.095,HOVER,-4.0,-4.0,1.526,-1.0,0.0,0.0,-0.0001,-0.0,0.0,-0.005,0.0,0.0,0.0
29.195,HOVER,-4.0,-4.0,1.525,-1.0,0.0,0.0,-0.0001,-0.0,0.0,-0.004,0.0,0.0,0.0
29.295,HOVER,-4.0,-4.0,1.525,-1.0,0.0,0.0,-0.0,-0.0,0.0,-0.004,0.0,0.0,0.0
29.395,HOVER,-4.0,-4.0,1.524,-1.0,0.0,0.0,-0.0,-0.0,0.0,-0.004,0.0,0.0,0.0
29.495,HOVER,-4.0,-4.0,1.524,-1.0,0.0,0.0,-0.0,-0.0,0.0,-0.004,0.0,0.0,0.0
29.595,HOVER,-4.0,-4.0,1.524,-1.0,0.0,0.0,-0.0,-0.0,0.0,-0.004,0.0,0.0,0.0
29.695,HOVER,-4.0,-4.0,1.523,-1.0,0.0,0.0,-0.0,-0.0,0.0,-0.004,0.0,0.0,0.0
29.795,HOVER,-4.0,-4.0,1.523,-1.0,0.0,0.0,-0.0,-0.0,0.0,-0.004,0.0,0.0,0.0
29.895,HOVER,-4.0,-4.0,1.522,-1.0,0.0,0.0,-0.0,-0.0,0.0,-0.004,0.0,0.0,0.0
29.995,HOVER,-4.0,-4.0,1.522,-1.0,0.0,0.0,-0.0,-0.0,0.0,-0.004,0.0,0.0,0.0
30.095,GOTO_TARGET,-3.943,-3.943,1.522,-0.9994,0.0,0.0,-0.035,0.836,0.831,-0.004,0.0,0.0,0.0
30.195,GOTO_TARGET,-3.853,-3.854,1.521,-0.9977,0.0,0.0,-0.0684,0.927,0.923,-0.004,0.0,0.0,0.0
30.295,GOTO_TARGET,-3.759,-3.76,1.521,-0.9951,0.0,0.0,-0.0986,0.937,0.934,-0.004,0.0,0.0,0.0
30.395,GOTO_TARGET,-3.665,-3.667,1.52,-0.992,0.0,0.0,-0.1259,0.937,0.936,-0.004,0.0,0.0,0.0
30.495,GOTO_TARGET,-3.572,-3.573,1.52,-0.9886,0.0,0.0,-0.1506,0.937,0.936,-0.004,0.0,0.0,0.0
30.595,GOTO_TARGET,-3.478,-3.48,1.528,-0.9849,0.0,0.0,-0.1729,0.937,0.937,0.217,0.0,0.0,0.0
30.695,GOTO_TARGET,-3.384,-3.386,1.567,-0.9812,-0.0,0.0,-0.1931,0.937,0.937,0.526,0.0,0.0,0.0
30.795,GOTO_TARGET,-3.291,-3.292,1.625,-0.9774,-0.0,0.0,-0.2113,0.937,0.938,0.55,0.0,0.0,0.0
30.895,GOTO_TARGET,-3.197,-3.198,1.669,-0.9737,-0.0,0.0,-0.2278,0.937,0.938,0.351,0.0,0.0,0.0
30.995,GOTO_TARGET,-3.103,-3.105,1.696,-0.9701,-0.0,0.0,-0.2426,0.937,0.938,0.213,0.0,0.0,0.0
31.095,GOTO_TARGET,-3.009,-3.011,1.712,-0.9667,-0.0,0.0,-0.256,0.937,0.938,0.103,0.0,0.0,0.0
31.195,GOTO_TARGET,-2.916,-2.917,1.717,-0.9634,-0.0,0.0,-0.2682,0.937,0.938,0.025,0.0,0.0,0.0
31.295,GOTO_TARGET,-2.822,-2.823,1.718,-0.9603,-0.0,-0.0,-0.2791,0.937,0.938,-0.013,0.0,0.0,0.0
31.395,GOTO_TARGET,-2.728,-2.729,1.716,-0.9573,-0.0,-0.0,-0.289,0.937,0.938,-0.025,0.0,0.0,0.0
31.495,GOTO_TARGET,-2.634,-2.636,1.713,-0.9546,-0.0,-0.0,-0.298,0.938,0.938,-0.038,0.0,0.0,0.0
31.595,GOTO_TARGET,-2.541,-2.542,1.708,-0.952,-0.0,-0.0,-0.306,0.938,0.938,-0.062,0.0,0.0,0.0
31.695,GOTO_TARGET,-2.447,-2.448,1.7,-0.9496,-0.0,-0.0,-0.3133,0.938,0.938,-0.086,0.0,0.0,0.0
31.795,GOTO_TARGET,-2.353,-2.354,1.691,-0.9474,-0.0,-0.0,-0.3199,0.938,0.938,-0.082,0.0,0.0,0.0
31.895,GOTO_TARGET,-2.259,-2.26,1.685,-0.9454,-0.0,-0.0,-0.3259,0.938,0.938,-0.045,0.0,0.0,0.0
31.995,GOTO_TARGET,-2.166,-2.166,1.683,-0.9435,-0.0,-0.0,-0.3313,0.938,0.938,0.004,0.0,0.0,0.0
32.095,GOTO_TARGET,-2.088,-2.061,1.682,-0.9378,0.0,0.0,-0.3473,0.646,1.148,0.004,0.0,0.0,0.0
32.195,GOTO_TARGET,-2.033,-1.941,1.682,-0.9296,0.0,0.0,-0.3687,0.474,1.234,0.007,0.0,0.0,0.0
32.295,GOTO_TARGET,-1.991,-1.815,1.682,-0.92,0.0,0.0,-0.3918,0.363,1.273,-0.017,0.0,0.0,0.0
32.395,GOTO_TARGET,-1.96,-1.687,1.679,-0.9096,0.0,0.0,-0.4154,0.272,1.296,-0.042,0.0,0.0,0.0
32.495,GOTO_TARGET,-1.937,-1.556,1.674,-0.8983,0.0,0.0,-0.4394,0.193,1.31,-0.057,0.0,0.0,0.0
32.595,GOTO_TARGET,-1.915,-1.426,1.668,-0.8882,-0.0,0.0,-0.4594,0.267,1.297,-0.067,0.0,0.0,0.0
32.695,GOTO_TARGET,-1.881,-1.298,1.66,-0.8815,-0.0,0.0,-0.4722,0.413,1.259,-0.077,0.0,0.0,0.0
32.795,GOTO_TARGET,-1.833,-1.174,1.652,-0.8775,-0.0,-0.0,-0.4795,0.537,1.212,-0.094,0.0,0.0,0.0
32.895,GOTO_TARGET,-1.774,-1.056,1.641,-0.8758,-0.0,-0.0,-0.4827,0.632,1.165,-0.119,0.0,0.0,0.0
32.995,GOTO_TARGET,-1.706,-0.942,1.628,-0.876,-0.0,-0.0,-0.4823,0.732,1.105,-0.133,0.0,0.0,0.0
33.095,GOTO_TARGET,-1.629,-0.834,1.616,-0.8777,-0.0,-0.0,-0.4793,0.79,1.066,-0.113,0.0,0.0,0.0
33.195,GOTO_TARGET,-1.549,-0.729,1.607,-0.8798,-0.0,-0.0,-0.4753,0.825,1.039,-0.057,0.0,0.0,0.0
33.295,GOTO_TARGET,-1.465,-0.626,1.605,-0.8824,-0.0,-0.0,-0.4705,0.85,1.018,0.01,0.0,0.0,0.0
33.395,GOTO_TARGET,-1.377,-0.527,1.609,-0.886,-0.0,-0.0,-0.4636,0.931,0.943,0.057,0.0,0.0,0.0
33.495,GOTO_TARGET,-1.276,-0.44,1.616,-0.8926,-0.0,-0.0,-0.4508,1.055,0.799,0.079,0.0,0.0,0.0
33.595,GOTO_TARGET,-1.17,-0.362,1.624,-0.899,-0.0,-0.0,-0.438,1.063,0.792,0.082,0.0,0.0,0.0
33.695,GOTO_TARGET,-1.065,-0.281,1.632,-0.9039,-0.0,-0.0,-0.4278,1.041,0.822,0.084,0.0,0.0,0.0
33.795,GOTO_TARGET,-0.962,-0.197,1.641,-0.9075,0.0,-0.0,-0.42,1.013,0.857,0.093,0.0,0.0,0.0
33.895,GOTO_TARGET,-0.862,-0.11,1.651,-0.9104,0.0,-0.0,-0.4137,0.996,0.876,0.096,0.0,0.0,0.0
33.995,GOTO_TARGET,-0.763,-0.022,1.659,-0.9127,0.0,-0.0,-0.4087,0.983,0.891,0.076,0.0,0.0,0.0
34.095,GOTO_TARGET,-0.665,0.068,1.665,-0.9145,0.0,-0.0,-0.4047,0.973,0.902,0.037,0.0,0.0,0.0
34.195,GOTO_TARGET,-0.568,0.159,1.667,-0.9159,0.0,-0.0,-0.4013,0.966,0.91,0.008,0.0,0.0,0.0
34.295,GOTO_TARGET,-0.472,0.25,1.668,-0.9172,0.0,-0.0,-0.3985,0.96,0.916,0.014,0.0,0.0,0.0
34.395,GOTO_TARGET,-0.376,0.342,1.671,-0.9181,0.0,0.0,-0.3963,0.955,0.921,0.054,0.0,0.0,0.0
34.495,GOTO_TARGET,-0.281,0.434,1.679,-0.9189,0.0,0.0,-0.3944,0.951,0.925,0.098,0.0,0.0,0.0
34.595,GOTO_TARGET,-0.186,0.527,1.69,-0.9196,0.0,0.0,-0.3928,0.949,0.927,0.119,0.0,0.0,0.0
34.695,GOTO_TARGET,-0.091,0.62,1.702,-0.9202,0.0,0.0,-0.3915,0.946,0.93,0.113,0.0,0.0,0.0
34.795,GOTO_TARGET,0.003,0.713,1.712,-0.9207,0.0,0.0,-0.3904,0.944,0.932,0.1,0.0,0.0,0.0
34.895,GOTO_TARGET,0.098,0.806,1.722,-0.9211,0.0,0.0,-0.3894,0.943,0.933,0.097,0.0,0.0,0.0
34.995,GOTO_TARGET,0.192,0.899,1.732,-0.9214,0.0,0.0,-0.3886,0.942,0.934,0.1,0.0,0.0,0.0
35.095,GOTO_TARGET,0.286,0.993,1.741,-0.9217,0.0,0.0,-0.3879,0.942,0.935,0.085,0.0,0.0,0.0
35.195,GOTO_TARGET,0.38,1.086,1.748,-0.922,0.0,0.0,-0.3873,0.941,0.936,0.04,0.0,0.0,0.0
35.295,GOTO_TARGET,0.474,1.18,1.749,-0.9222,0.0,0.0,-0.3868,0.94,0.937,-0.021,0.0,0.0,0.0
35.395,GOTO_TARGET,0.568,1.274,1.744,-0.9224,0.0,0.0,-0.3863,0.94,0.936,-0.064,0.0,0.0,0.0
35.495,GOTO_TARGET,0.662,1.367,1.737,-0.9225,0.0,0.0,-0.3859,0.94,0.937,-0.068,0.0,0.0,0.0
35.595,GOTO_TARGET,0.756,1.461,1.731,-0.9227,-0.0,0.0,-0.3856,0.939,0.938,-0.043,0.0,0.0,0.0
35.695,GOTO_TARGET,0.85,1.555,1.729,-0.9228,-0.0,0.0,-0.3853,0.939,0.937,-0.017,0.0,0.0,0.0
35.795,GOTO_TARGET,0.944,1.649,1.727,-0.9229,-0.0,0.0,-0.385,0.938,0.938,-0.01,0.0,0.0,0.0
35.895,GOTO_TARGET,1.038,1.742,1.726,-0.923,-0.0,0.0,-0.3848,0.938,0.938,-0.015,0.0,0.0,0.0
35.995,GOTO_TARGET,1.131,1.836,1.725,-0.9231,-0.0,0.0,-0.3846,0.939,0.938,-0.011,0.0,0.0,0.0
36.095,GOTO_TARGET,1.225,1.93,1.725,-0.9232,-0.0,0.0,-0.3844,0.938,0.938,0.009,0.0,0.0,0.0
36.195,GOTO_TARGET,1.319,2.024,1.727,-0.9232,-0.0,0.0,-0.3842,0.938,0.938,0.028,0.0,0.0,0.0
36.295,GOTO_TARGET,1.413,2.118,1.729,-0.9233,-0.0,0.0,-0.3841,0.939,0.937,0.021,0.0,0.0,0.0
36.395,GOTO_TARGET,1.507,2.211,1.73,-0.9234,-0.0,0.0,-0.3839,0.938,0.938,-0.019,0.0,0.0,0.0
36.495,GOTO_TARGET,1.601,2.305,1.725,-0.9234,-0.0,0.0,-0.3838,0.938,0.938,-0.069,0.0,0.0,0.0
36.595,GOTO_TARGET,1.694,2.399,1.716,-0.9235,-0.0,0.0,-0.3837,0.939,0.938,-0.095,0.0,0.0,0.0
36.695,GOTO_TARGET,1.788,2.493,1.707,-0.9235,-0.0,0.0,-0.3836,0.938,0.938,-0.084,0.0,0.0,0.0
36.795,GOTO_TARGET,1.882,2.586,1.701,-0.9235,-0.0,0.0,-0.3835,0.938,0.938,-0.052,0.0,0.0,0.0
36.895,GOTO_TARGET,1.976,2.68,1.697,-0.9236,-0.0,-0.0,-0.3834,0.938,0.938,-0.027,0.0,0.0,0.0
36.995,GOTO_TARGET,2.07,2.774,1.695,-0.9236,-0.0,-0.0,-0.3834,0.938,0.938,-0.017,0.0,0.0,0.0
37.095,GOTO_TARGET,2.163,2.868,1.693,-0.9236,-0.0,-0.0,-0.3833,0.938,0.938,-0.007,0.0,0.0,0.0
37.195,GOTO_TARGET,2.257,2.962,1.694,-0.9237,-0.0,-0.0,-0.3832,0.939,0.938,0.02,0.0,0.0,0.0
37.295,GOTO_TARGET,2.351,3.056,1.698,-0.9237,-0.0,-0.0,-0.3832,0.938,0.938,0.063,0.0,0.0,0.0
37.395,GOTO_TARGET,2.445,3.149,1.706,-0.9237,-0.0,-0.0,-0.3831,0.938,0.938,0.093,0.0,0.0,0.0
37.495,GOTO_TARGET,2.539,3.243,1.716,-0.9237,-0.0,-0.0,-0.3831,0.939,0.938,0.086,0.0,0.0,0.0
37.595,GOTO_TARGET,2.633,3.337,1.722,-0.9237,-0.0,-0.0,-0.383,0.938,0.938,0.044,0.0,0.0,0.0
37.695,GOTO_TARGET,2.726,3.431,1.724,-0.9237,-0.0,-0.0,-0.383,0.938,0.938,-0.004,0.0,0.0,0.0
37.795,GOTO_TARGET,2.822,3.523,1.722,-0.9245,-0.0,-0.0,-0.3811,0.994,0.876,-0.03,0.0,0.0,0.0
37.895,GOTO_TARGET,2.927,3.603,1.719,-0.9278,-0.0,-0.0,-0.373,1.106,0.728,-0.024,0.0,0.0,0.0
37.995,GOTO_TARGET,3.043,3.668,1.718,-0.933,-0.0,-0.0,-0.3599,1.19,0.581,-0.007,0.0,0.0,0.0
38.095,GOTO_TARGET,3.165,3.719,1.717,-0.9392,-0.0,-0.0,-0.3433,1.244,0.455,0.002,0.0,0.0,0.0
38.195,GOTO_TARGET,3.291,3.758,1.717,-0.9462,-0.0,-0.0,-0.3235,1.285,0.316,-0.04,0.0,0.0,0.0
38.295,GOTO_TARGET,3.419,3.79,1.693,-0.9521,-0.0,-0.0,-0.3059,1.273,0.367,-0.46,0.0,0.0,0.0
38.395,GOTO_TARGET,3.546,3.831,1.627,-0.9562,-0.0,-0.0,-0.2926,1.258,0.418,-0.77,0.0,0.0,0.0
38.495,GOTO_TARGET,3.672,3.873,1.558,-0.9598,-0.0,-0.0,-0.2806,1.257,0.424,-0.55,0.0,0.0,0.0
38.595,AUTOLAND,3.786,3.912,1.498,-0.965,-0.0,-0.0,-0.2621,0.892,0.317,-0.951,0.0,0.0,0.0
38.695,AUTOLAND,3.853,3.937,1.352,-0.9712,-0.0,-0.0,-0.2381,0.512,0.198,-1.848,0.0,0.0,0.0
38.795,AUTOLAND,3.893,3.953,1.147,-0.9763,-0.0,-0.0,-0.2163,0.322,0.134,-2.148,0.0,0.0,0.0
38.895,AUTOLAND,3.919,3.964,0.935,-0.9805,-0.0,-0.0,-0.1964,0.219,0.096,-2.062,0.0,0.0,0.0
38.995,AUTOLAND,3.937,3.972,0.741,-0.984,-0.0,0.0,-0.1783,0.158,0.072,-1.808,0.0,0.0,0.0
39.095,AUTOLAND,3.951,3.979,0.576,-0.9868,0.0,0.0,-0.1618,0.119,0.055,-1.503,0.0,0.0,0.0
39.195,AUTOLAND,3.961,3.983,0.442,-0.9892,0.0,0.0,-0.1468,0.092,0.042,-1.207,0.0,0.0,0.0
39.295,AUTOLAND,3.97,3.987,0.335,-0.9911,0.0,0.0,-0.1332,0.071,0.033,-0.945,0.0,0.0,0.0
39.395,AUTOLAND,3.976,3.99,0.253,-0.9927,0.0,0.0,-0.1209,0.056,0.026,-0.726,0.0,0.0,0.0
39.495,AUTOLAND,3.981,3.992,0.19,-0.994,0.0,0.0,-0.1096,0.044,0.02,-0.549,0.0,0.0,0.0
39.595,AUTOLAND,3.985,3.994,0.142,-0.995,0.0,0.0,-0.0994,0.035,0.016,-0.41,0.0,0.0,0.0
39.695,AUTOLAND,3.986,3.995,0.133,-0.9954,-0.0001,-0.0001,-0.0958,0.001,0.002,0.017,0.0,0.0,0.0
39.795,AUTOLAND,3.986,3.995,0.133,-0.9956,-0.0,-0.0001,-0.0934,-0.0,-0.0,-0.003,0.0,0.0,0.0
39.895,AUTOLAND,3.986,3.995,0.133,-0.9958,-0.0002,-0.0001,-0.0914,-0.0,0.001,-0.003,0.0,0.0,0.0
39.995,AUTOLAND,3.986,3.995,0.133,-0.9959,-0.0001,0.0,-0.09,-0.001,0.001,-0.001,0.0,0.0,0.0
40.095,AUTOLAND,3.986,3.995,0.133,-0.9961,-0.0,0.0,-0.0887,0.002,0.003,0.001,0.0,0.0,0.0
40.195,AUTOLAND,3.986,3.995,0.133,-0.9962,-0.0,0.0,-0.0871,0.002,0.003,0.001,0.0,0.0,0.0
40.295,AUTOLAND,3.987,3.996,0.133,-0.9963,-0.0,0.0,-0.086,0.002,0.002,0.001,0.0,0.0,0.0
40.395,AUTOLAND,3.987,3.996,0.133,-0.9964,-0.0,0.0,-0.085,0.003,0.003,0.0,0.0,0.0,0.0
40.495,AUTOLAND,3.987,3.996,0.133,-0.9964,-0.0,-0.0,-0.0842,0.001,0.0,0.001,0.0,0.0,0.0
40.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,-0.0,-0.0,0.0,0.0,0.0
40.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,-0.0,-0.0,0.0,0.0,0.0
40.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,-0.0,-0.0,0.0,0.0,0.0
40.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,-0.0,-0.0,0.0,0.0,0.0
40.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,-0.0,-0.0,0.0,0.0,0.0
